source,title,url,category,dotw,year,month,day,words,links,imgs,tweet_time,retweets,local_tweet_time,offset_hours
infosthetics,"How States Have Shifted between Voting Democratic and Republican",http://infosthetics.com/archives/2012/10/how_states_have_shifted_between_voting_democratic_and_republican.html,infographic,Monday,2012,10,15,140,3,1,2012-10-16 03:14:27 UTC,9,2012-10-16 05:14:27 +0200,2
infosthetics,"PivotPaths: a Fluid Exploration of Interlinked Information Collections",http://infosthetics.com/archives/2012/10/pivotpaths_a_fluid_exploration_of_interlinked_information_collections.html,infovis,Thursday,2012,10,18,123,3,1,2012-10-19 05:13:13 UTC,3,2012-10-19 07:13:13 +0200,2
infosthetics,"Whisper: Tracing the Propagation of Twitter Messages in Time and Space",http://infosthetics.com/archives/2012/10/whisper_tracing_the_propagation_of_twitter_messages_through_time_and_space.html,infographic,Monday,2012,10,22,185,3,1,2012-10-22 13:50:27 UTC,3,2012-10-22 15:50:27 +0200,2
infosthetics,"How Many People Walk in the Streets of Melbourne?",http://infosthetics.com/archives/2012/10/how_many_people_walk_in_the_streets_of_melbourne.html,infographic,Tuesday,2012,10,23,146,4,1,2012-10-23 20:22:46 UTC,13,2012-10-23 22:22:46 +0200,2
infosthetics,"Turning the Home Automation Interface into Aesthetic Infographics",http://infosthetics.com/archives/2012/10/turning_home_automation_interface_into_aesthetic_infographics.html,aesthetic,Thursday,2012,10,25,93,3,1,2012-10-25 19:13:32 UTC,4,2012-10-25 21:13:32 +0200,2
infosthetics,"Getting Lost: An Infographic Essay on the Meaning of Life",http://infosthetics.com/archives/2012/10/getting_lost_an_infographic_essay_on_the_meaning_of_life.html,aesthetic,Tuesday,2012,10,30,67,5,1,2012-10-30 21:53:21 UTC,2,2012-10-30 22:53:21 +0100,1
infosthetics,"Political Engagement Map: Reactions to @MittRomney and @BarackObama",http://infosthetics.com/archives/2012/11/political_engagement_map_the_reactions_to_mittromney_and_barackobama.html,collection,Thursday,2012,11,01,122,4,1,2012-11-01 19:54:44 UTC,1,2012-11-01 20:54:44 +0100,1
infosthetics,"Revealing All the (512) Possible Paths to Reach the White House",http://infosthetics.com/archives/2012/11/revealing_all_the_512_possible_paths_to_reach_the_white_house.html,infographic,Sunday,2012,11,04,95,5,1,,,,
infosthetics,"Partly Cloudy: a Beautiful yet Informative Weather Clock for the iPhone",http://infosthetics.com/archives/2012/11/partly_cloudy_a_beautiful_yet_informative_weather_clock_for_the_iphone.html,aesthetic,Sunday,2012,11,04,138,2,1,2012-11-04 19:43:50 UTC,8,2012-11-04 20:43:50 +0100,1
infosthetics,"How Obama Won: Showing the Electoral Shifts through Visual Animation",http://infosthetics.com/archives/2012/11/how_obama_won_showing_electoral_shift_through_visual_animation.html,infographic,Wednesday,2012,11,07,120,2,1,2012-11-07 21:29:41 UTC,3,2012-11-07 22:29:41 +0100,1
infosthetics,"3D Globe Maps FIFA Development Projects on a Tesselated Map",http://infosthetics.com/archives/2012/11/3d_globe_maps_fifa_development_projects_on_a_tesselated_map.html,collection,Wednesday,2012,11,21,179,7,1,2012-11-21 14:41:14 UTC,0,2012-11-21 15:41:14 +0100,1
infosthetics,"TweetBeat: what were the Sentiments on Twitter during Hurricane Sandy?",http://infosthetics.com/archives/2012/11/tweetbeat_what_were_the_sentiments_on_twitter_during_hurricane_sandy.html,collection,Thursday,2012,11,22,150,4,1,2012-11-22 19:32:45 UTC,1,2012-11-22 20:32:45 +0100,1
infosthetics,"CarbonVisuals: Making Carbon Dioxide Emissions more Graspable",http://infosthetics.com/archives/2012/11/carbonvisuals_making_carbon_dioxide_emissions_statistics_more_graspable.html,infographic,Monday,2012,11,26,129,6,1,2012-11-26 20:05:41 UTC,4,2012-11-26 21:05:41 +0100,1
infosthetics,"Visualizing the Impact of the Hewlett Foundation Grantmaking Efforts",http://infosthetics.com/archives/2012/11/visualizing_the_impact_of_the_hewlett_foundation_grantmaking_efforts.html,collection,Tuesday,2012,11,27,131,3,1,2012-11-27 20:28:14 UTC,0,2012-11-27 21:28:14 +0100,1
infosthetics,"Styn: Turning a Pinball Machine into a Drawing Machine",http://infosthetics.com/archives/2012/11/styn_turning_a_pinball_machine_into_a_drawing_machine.html,art,Wednesday,2012,11,28,92,5,1,2012-11-28 21:07:41 UTC,1,2012-11-28 22:07:41 +0100,1
infosthetics,"A Real-Time Map of the Song "I Have Been Everywhere" by Johnny Cash",http://infosthetics.com/archives/2012/11/a_real-time_map_of_the_song_i_have_been_everywhere_by_johnny_cash.html,art,Friday,2012,11,30,66,3,1,2012-11-30 20:37:04 UTC,4,2012-11-30 21:37:04 +0100,1
infosthetics,"SGV Money: A Visualization of Data Submitted by its own Users",http://infosthetics.com/archives/2012/12/sgv_money_a_visualization_of_data_submitted_by_its_own_users.html,infographic,Tuesday,2012,12,04,186,5,1,2012-12-04 19:50:47 UTC,0,2012-12-04 20:50:47 +0100,1
infosthetics,"StatMilk: Football Statistics Visualized",http://infosthetics.com/archives/2012/12/statmilk.html,collection,Thursday,2012,12,06,198,4,1,2012-12-06 20:51:06 UTC,3,2012-12-06 21:51:06 +0100,1
infosthetics,"Bomb Sight: Mapping the WW2 Bombs that Fell on London during The Blitz",http://infosthetics.com/archives/2012/12/bomb_sight_mapping_the_ww2_bombs_that_fell_on_london.html,collection,Tuesday,2012,12,11,161,3,1,2012-12-11 09:23:44 UTC,5,2012-12-11 10:23:44 +0100,1
infosthetics,"OrgOrgChart: The Dynamic Organization of an Organization",http://infosthetics.com/archives/2012/12/orgorgchart_the_dynamic_organization_of_an_organization.html,collection,Thursday,2012,12,13,99,4,1,2012-12-13 15:57:30 UTC,12,2012-12-13 16:57:30 +0100,1
infosthetics,"Asterank: an Accurate 3D Model of the Asteroids in our Solar System",http://infosthetics.com/archives/2012/12/asterank_an_accurate_3d_model_of_the_asteroids_in_our_solar_system.html,collection,Friday,2012,12,14,134,2,1,2012-12-14 19:19:56 UTC,1,2012-12-14 20:19:56 +0100,1
infosthetics,"Beef Stakes: Representing US Beef Production as Meat",http://infosthetics.com/archives/2012/12/beef_stakes_representing_us_beef_production_as_meat.html,aesthetic,Wednesday,2012,12,19,117,3,1,2012-12-19 15:27:47 UTC,2,2012-12-19 16:27:47 +0100,1
